TIME;TG_L1_L2_205;TG_L1_L2_192_5;TG_L1_L2_180;TG_L1_L2_167_5;TG_L1_L2_155;TG_L1_L2_142_5;TG_L1_L2_130;TG_L1_L2_117_5;TG_L1_L2_105;TG_L1_L2_092_5;TG_L1_L2_080;TG_L1_L2_055;TG_L1_L2_030;TG_L1_L2_005;TG_L1_L2_00025;TG_L1_L2_S105;V_L1_L2_205;V_L1_L2_192_5;V_L1_L2_180;V_L1_L2_167_5;V_L1_L2_155;V_L1_L2_142_5;V_L1_L2_130;V_L1_L2_117_5;V_L1_L2_105;V_L1_L2_092_5;V_L1_L2_080;V_L1_L2_055;V_L1_L2_030;V_L1_L2_005;V_L1_L2_S105;FLR_L1_L2_205;FLR_L1_L2_105;FLR_L1_L2_005;TG_L1_FP_350;TG_L1_FP_340;TG_L1_FP_315;TG_L1_FP_290;TG_L1_FP_265;TG_L1_FP_240;TG_L1_FP_215;TG_L1_FP_190;TG_L1_FP_165;TG_L1_FP_140;TG_L1_FP_115;TG_L1_FP_090;TG_L1_FP_065;TG_L1_FP_040;TG_L1_FP_015;O2_L1_FP;CO_L1_FP;CO2_L1_FP;O2_L1_HAUT;CO_L1_HAUT;CO2_L1_HAUT;O2_L1_BAS;CO_L1_BAS;CO2_L1_BAS;TG_L1_NW_390;TG_L1_NW_380;TG_L1_NW_355;TG_L1_NW_330;TG_L1_NW_305;TG_L1_NW_280;TG_L1_NW_255;TG_L1_NW_230;TG_L1_NW_205;TG_L1_NW_180;TG_L1_NW_155;TG_L1_NW_130;TG_L1_NW_105;TG_L1_NW_080;TG_L1_NW_055;TG_L1_NW_030;TG_L1_NW_005;TG_L1_SE_390;TG_L1_SE_380;TG_L1_SE_355;TG_L1_SE_330;TG_L1_SE_305;TG_L1_SE_280;TG_L1_SE_255;TG_L1_SE_230;TG_L1_SE_205;TG_L1_SE_180;TG_L1_SE_155;TG_L1_SE_130;TG_L1_SE_105;TG_L1_SE_080;TG_L1_SE_055;TG_L1_SE_030;TG_L1_SE_005;TP_L1_NC265;TP_L1_SC265;TP_L1_EC255;TP_L1_WC260;TP_L1_PL_CE;TP_L1_NE040;TP_L1_NE155;TP_L1_NE265;TP_L1_NE355;TFLT_L1_EC265;TFLT_L1_WC265;TFLT_L1_SOL_CE;FLT_L1_NE040;FLT_L1_NE155;FLT_L1_NE265;FLT_L1_NE355;FLT_L1_NC265;FLT_L1_SC265;FLT_L1_EC265;FLT_L1_WC265;FLT_L1_SOL_CE;FLT_L1_PL_CE;FLR_L1_NE040;FLR_L1_NE155;FLR_L1_NE265;FLR_L1_NE355;FLR_L1_PL_CE;O2_L2_HAUT;CO_L2_HAUT;CO2_L2_HAUT;O2_L2_BAS;CO_L2_BAS;CO2_L2_BAS;TG_L2_CC_390;TG_L2_CC_380;TG_L2_CC_355;TG_L2_CC_330;TG_L2_CC_305;TG_L2_CC_280;TG_L2_CC_255;TG_L2_CC_230;TG_L2_CC_205;TG_L2_CC_180;TG_L2_CC_155;TG_L2_CC_130;TG_L2_CC_105;TG_L2_CC_080;TG_L2_CC_055;TG_L2_CC_030;TG_L2_CC_005;TG_L2_NE_390;TG_L2_NE_380;TG_L2_NE_355;TG_L2_NE_330;TG_L2_NE_305;TG_L2_NE_280;TG_L2_NE_255;TG_L2_NE_230;TG_L2_NE_205;TG_L2_NE_180;TG_L2_NE_155;TG_L2_NE_130;TG_L2_NE_105;TG_L2_NE_080;TG_L2_NE_055;TG_L2_NE_030;TG_L2_NE_005;TG_L2_SW_390;TG_L2_SW_380;TG_L2_SW_355;TG_L2_SW_330;TG_L2_SW_305;TG_L2_SW_280;TG_L2_SW_255;TG_L2_SW_230;TG_L2_SW_205;TG_L2_SW_180;TG_L2_SW_155;TG_L2_SW_130;TG_L2_SW_105;TG_L2_SW_080;TG_L2_SW_055;TG_L2_SW_030;TG_L2_SW_005;TP_L2_NC265;TP_L2_SC260;TP_L2_EC260;TP_L2_WC260;TP_L2_PL_CE;TP_L2_SOL_CE;TP_L2_NE030;TP_L2_NE155;TP_L2_NE260;TP_L2_NE355;TFLT_L2_NC260;FLT_L2_NE030;FLT_L2_NE155;FLT_L2_NE260;FLT_L2_NE355;FLT_L2_NC260;FLT_L2_SC260;FLT_L2_EC260;FLT_L2_WC260;FLT_L2_SOL_CE;FLT_L2_PL_CE;FLR_L2_NE030;FLR_L2_NE155;FLR_L2_NE260;FLR_L2_NE355;FLR_L2_PL_CE;TG_L2_DP_230_130;TG_L2_DP_230_110;TG_L2_DP_230_090;TG_L2_DP_230_070;TG_L2_DP_230_050;TG_L2_DP_230_030;TG_L2_DP_230_010;TG_L2_DP_305_170;TG_L2_DP_305_150;TG_L2_DP_305_130;TG_L2_DP_305_110;TG_L2_DP_305_090;TG_L2_DP_305_070;TG_L2_DP_305_050;TG_L2_DP_305_030;TG_L2_DP_380_220;TG_L2_DP_380_190;TG_L2_DP_380_170;TG_L2_DP_380_150;TG_L2_DP_380_130;TG_L2_DP_380_110;TG_L2_DP_380_090;TG_L2_DP_380_070;TG_L2_DP_380_050;TG_L2_DP_380_030;TCA_L1_HW_CENTRE;TCA_L1_HW_INTER;TCA_L1_HW_SURF;TG_L1_TA_HW;TCA_L1_BW_CENTRE;TCA_L1_BW_INTER;TCA_L1_BW_SURF;TG_L1_TA_BW;TCA_L2_HW_CENTRE;TCA_L2_HW_INTER;TCA_L2_HW_SURF;TG_L2_TA_HW;TCA_L2_BE_CENTRE;TCA_L2_BE_INTER;TCA_L2_BE_SURF;TG_L2_TA_BE;TCA_L2_HE_CENTRE;TCA_L2_HE_INTER;TCA_L2_HE_SURF;TG_L2_TA_HE;TGADM_L1;TGADM_L2;TGADM_BOUCH_L1;TGADM_BOUCH_L2;O2ADM_L1;COADM_L1;CO2ADM_L1;O2ADM_L2;COADM_L2;CO2ADM_L2;TGEXT_L1;TGEXT_L2;TGEXT_BOUCH_L1;TGEXT_BOUCH_L2;O2EXT_L1;COEXT_L1;CO2EXT_L1;O2EXT_L2;COEXT_L2;CO2EXT_L2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
s;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;m/s;kW/m2;kW/m2;kW/m2;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;kW/m2;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;C;C;C;C;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;mol/mol;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;0.003222969;0.007361326;-0.000826589;-0.00502343;-0.012826815;0.002784604;0.00195135;0.001336494;-0.009096264;0.006702449;-0.003734707;-0.015515221;-0.003351525;-0.005760515;0.009113667;0;0;0;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;0.20946005;0;0;0.20946005;0;0;0.20946005;0;0;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20946005;0;0;0.20946005;0;0;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;0.20946005;0;0;0.20946005;0;0;25;25;25;25;0.20946005;0;0;0.20946005;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2.5120187;25.044648;25.044553;25.044542;25.044561;25.04456;25.044528;25.0446;25.044588;25.044591;25.044542;25.044565;25.044586;25.044549;25.04452;25.04454;25.044639;0.055453323;0.045014081;0.033929355;0.025074653;0.013998895;0.026178419;0.026623582;0.023964186;0.013865333;0.026277507;0.017228993;0.005109177;0.016834362;0.01245116;0.034156583;0.25339642;0.55992406;0.28435811;27.300249;25.054773;25.044608;25.044549;25.044638;25.085379;26.32439;29.587221;39.321473;46.549566;65.39703;87.456031;151.68813;212.22498;309.36854;0.20945834;5.79117E-09;9.84857E-07;0.20946005;0;0;0.20946005;0;0;28.105373;25.059473;25.044629;25.044558;25.044688;25.044691;25.044626;25.044646;25.044616;25.044747;25.044532;25.044538;25.044635;25.044606;25.044517;25.044595;25.044549;27.737133;25.056753;25.044501;25.044545;25.044396;25.044522;25.044523;25.044445;25.044507;25.044574;25.04455;25.044547;25.04463;25.044519;25.044629;25.044599;25.04458;25.045332;25.049409;25.063554;25.053179;26.015054;25.054223;25.098384;25.056207;25.030712;25.052287;25.047882;25.130473;0.090286223;0.16430669;0.095557527;0.052224682;0.074181157;0.078796857;0.085258414;0.079314997;0.20741289;0.10847599;0.090290964;0.16434005;0.095561881;0.052218771;0.1102688;0.20946005;0;0;0.20946005;0;0;25.016543;25.044513;25.044549;25.044551;25.044565;25.044655;25.044661;25.044613;25.044546;25.044586;25.044535;25.044545;25.044579;25.044515;25.044468;25.044601;25.044536;25.047912;25.044564;25.044618;25.044678;25.044541;25.044565;25.044644;25.044564;25.044654;25.044591;25.044555;25.044561;25.044613;25.044523;25.044726;25.044567;25.044602;24.986997;25.044522;25.044526;25.044507;25.044546;25.044515;25.044682;25.044449;25.044451;25.044538;25.0445;25.044492;25.044528;25.044563;25.044543;25.044595;25.044606;25.0008;25.000853;25.00082;25.000776;25.016958;25.000983;25.000446;25.000821;25.000811;25.000465;25.000831;0.000793812;0.001437416;0.001431401;0.000826449;0.00146256;0.001484641;0.001364315;0.001434973;0.001690051;0.001925742;0.000768316;0.00141213;0.001406094;0.000800858;0.001909784;25.04459;25.044512;25.044501;25.044607;25.044546;25.04458;25.044532;25.044582;25.04454;25.044643;25.044541;25.044559;25.044546;25.044556;25.044587;25.044537;25.044512;25.044545;25.044516;25.044559;25.044521;25.044459;25.044517;25.044477;25.044503;25;25;25.001449;25.044644;25;25;25.01493;25.044576;25;25;25.000017;25.044588;25;25;25.000347;25.044523;25;25;25.000036;25.044592;22.75729;22.754994;23.148851;23.16352;0.20946005;0;0;0.20946005;0;0;25.048101;25.046214;25.043922;25.043766;0.20946005;0;0;0.20946005;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5.0050449;25.229593;25.229756;25.229169;25.228844;25.228749;25.228648;25.228775;25.228699;25.228679;25.228616;25.228618;25.228498;25.228409;25.228326;25.227413;25.228801;0.073282579;0.087191992;0.083901118;0.063181303;0.040636153;0.04110322;0.048024594;0.044149652;0.032449124;0.036932757;0.03187508;0.020354938;0.033324234;0.026054109;0.048357991;0.39483227;0.88482563;0.4005304;7.3959131;100.51017;97.56023;110.55178;132.239;148.37828;176.3485;196.82986;228.20802;253.98069;299.79662;338.27879;409.23929;487.12677;644.91692;0.2093244;4.6833E-07;7.96451E-05;0.20945227;2.68946E-08;4.57374E-06;0.20946005;0;0;26.603668;34.602244;25.518381;25.231675;25.228916;25.225502;25.228061;25.229452;25.22935;25.229448;25.228993;25.228835;25.228903;25.228735;25.22846;25.228539;25.2283;24.343236;37.908557;27.279836;25.28194;25.228941;25.228981;25.228927;25.228857;25.228837;25.228956;25.228776;25.228706;25.228765;25.228547;25.228734;25.228554;25.228447;25.140407;25.144592;25.187196;25.160919;28.829879;25.14278;25.294606;25.180087;25.099096;25.153975;25.145762;25.320918;0.10410408;0.23388007;0.14828911;0.081335151;0.11506707;0.1152895;0.12302386;0.11806868;0.23209411;0.26131303;0.10405221;0.23391479;0.14825945;0.081238719;0.13045971;0.20946005;0;0;0.20946005;0;0;24.95427;25.227344;25.22838;25.228363;25.228428;25.228602;25.228623;25.228529;25.228339;25.228407;25.228294;25.228371;25.228438;25.22825;25.228153;25.228485;25.228251;25.059514;25.227987;25.228562;25.228684;25.228355;25.228374;25.228578;25.228359;25.228588;25.228461;25.228365;25.228374;25.228491;25.228272;25.228754;25.228438;25.228473;24.872015;25.2268;25.228342;25.228333;25.228345;25.228278;25.228656;25.228139;25.22811;25.228325;25.228233;25.228233;25.228338;25.228368;25.228335;25.228464;25.228515;25.003051;25.003194;25.002536;25.003302;25.055651;25.003394;25.00179;25.003131;25.003083;25.001833;25.003174;0.001570715;0.002705777;0.002641364;0.001597369;0.002727869;0.002736063;0.002043695;0.002891304;0.002838656;0.003014294;0.001390547;0.002526765;0.002462219;0.001416863;0.00286792;25.228447;25.228208;25.228181;25.228432;25.228325;25.22814;25.227888;25.228456;25.228362;25.228587;25.228365;25.228411;25.228348;25.228334;25.228428;25.227384;25.22734;25.227375;25.227264;25.227266;25.227107;25.226924;25.226906;25.226764;25.22646;25;25;25.02644;28.847612;25;25.000004;25.17872;25.228606;25;25;25.0005;25.228426;25;25;25.004937;25.228293;25;25;25.00077;25.228481;22.001302;21.998564;21.534899;21.771616;0.20946005;0;0;0.20946005;0;0;25.699044;25.225387;25.294181;25.225883;0.2094617;0;0;0.20946005;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7.5097351;25.404994;25.407591;25.407986;25.406802;25.405133;25.404869;25.404897;25.404684;25.404639;25.404692;25.404658;25.404282;25.404208;25.403951;25.399549;25.40628;0.031349079;0.072861739;0.081355266;0.07340254;0.052380996;0.044446688;0.050959052;0.054602377;0.04345921;0.043093377;0.040736413;0.033742274;0.045281365;0.039226915;0.058579108;0.42208347;0.93784501;0.42547874;0;121.37341;102.7968;110.73318;126.68315;138.87115;160.66563;177.70881;206.0068;228.61207;272.42311;306.21964;372.50082;434.24312;552.60831;0.2094237;1.25563E-07;2.13536E-05;0.20945872;4.57235E-09;7.77583E-07;0.20946005;0;0;15.572326;54.75924;24.202595;25.359317;25.34363;25.09677;25.13375;25.121748;25.333296;25.404781;25.405803;25.405452;25.405049;25.404795;25.404527;25.404301;25.4038;16.272847;54.556787;25.438783;25.356139;25.405211;25.405223;25.405318;25.405113;25.405254;25.405299;25.404759;25.404727;25.404712;25.404558;25.404746;25.404448;25.404122;25.201096;25.20397;25.271419;25.250529;31.877766;25.191021;25.409323;25.265264;25.205456;25.241148;25.236496;25.429593;0.11479168;0.25252393;0.18019993;0.17531667;0.12670834;0.12678899;0.17408243;0.17520408;0.25671199;0.31014719;0.11462661;0.25252375;0.16248424;0.091399765;0.12752499;0.20946005;0;0;0.20946005;0;0;24.853174;25.399286;25.404088;25.404065;25.404163;25.404373;25.404406;25.404294;25.403988;25.404069;25.403914;25.404118;25.404187;25.403897;25.403781;25.404273;25.403621;24.996064;25.401444;25.404392;25.404539;25.404071;25.404046;25.404338;25.404012;25.404347;25.404193;25.404073;25.404062;25.40422;25.403915;25.404575;25.404255;25.404143;24.743926;25.397536;25.4041;25.404153;25.40403;25.403921;25.404444;25.403803;25.403735;25.404028;25.403904;25.403934;25.404098;25.404054;25.404034;25.404217;25.404341;25.004591;25.004802;25.003778;25.005004;25.079129;25.005097;25.002793;25.004723;25.004627;25.00286;25.004772;0.001907014;0.003133106;0.003063648;0.001953392;0.003158706;0.003179321;0.002491635;0.003337658;0.003376495;0.003351724;0.001528549;0.002756799;0.002687018;0.001574852;0.003019919;25.404117;25.403755;25.403686;25.404041;25.404036;25.403361;25.40331;25.404158;25.404041;25.40433;25.404035;25.404123;25.404005;25.403896;25.404074;25.399321;25.399276;25.399121;25.398993;25.398764;25.398505;25.398221;25.397818;25.39746;25.396468;25;25.000007;25.087378;35.42184;25;25.000051;25.3467;25.404557;25;25;25.001494;25.403992;25;25.000001;25.010337;25.403975;25;25;25.002118;25.404258;22.057327;22.008011;21.497706;21.705971;0.20946005;0;0;0.20946005;0;0;33.083195;25.395298;29.49719;25.400279;0.20951592;0;0;0.20946005;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10.004596;25.570119;25.572898;25.574917;25.575684;25.572836;25.571866;25.571585;25.571321;25.571228;25.571344;25.571277;25.570679;25.570641;25.569553;25.559436;25.578423;0.041451483;0.066327282;0.065804701;0.066023331;0.062172163;0.055791159;0.054500282;0.062951451;0.05689233;0.055353296;0.053592378;0.052038357;0.057769597;0.056684051;0.077827597;0.44936321;0.98918779;0.4529706;0.14767759;121.5946;115.45054;124.00074;136.84762;144.89428;157.92522;169.208;195.15506;215.35856;251.15861;282.92212;357.5123;444.74196;597.37525;0.20944398;5.55006E-08;9.43853E-06;0.20939804;2.1434E-07;3.64511E-05;0.20946005;0;0;18.729825;56.543357;27.681346;26.373413;25.606483;25.332786;25.350796;25.13;24.663479;24.726999;25.483745;25.570837;25.572304;25.571699;25.571368;25.570724;25.569724;18.263728;57.110016;28.143022;25.919265;25.577466;25.571927;25.571706;25.571313;25.571865;25.571964;25.571267;25.571227;25.571188;25.571107;25.571221;25.570947;25.570128;25.258243;25.260503;25.38245;25.339868;33.9108;25.241622;25.51649;25.383041;25.323466;25.356986;25.316394;25.531635;0.12629605;0.27077297;0.22489195;0.21436736;0.14145737;0.141485;0.21776907;0.16676061;0.2660507;0.31237877;0.12600667;0.27074079;0.17200859;0.099308742;0.12519618;0.20946005;0;0;0.20946005;0;0;24.760164;25.558548;25.570303;25.570292;25.570367;25.570624;25.570645;25.570516;25.570102;25.570209;25.570014;25.570396;25.570441;25.570109;25.569978;25.570596;25.569255;24.931178;25.563054;25.570741;25.570899;25.570314;25.570232;25.570567;25.57017;25.570592;25.570407;25.570312;25.570256;25.570443;25.570093;25.570852;25.570636;25.570119;24.62799;25.55521;25.570422;25.570543;25.570213;25.57003;25.570678;25.570016;25.569944;25.570253;25.570122;25.570204;25.570404;25.570252;25.570256;25.570478;25.570717;25.006121;25.006394;25.005094;25.006668;25.101802;25.006822;25.003839;25.006284;25.006169;25.00394;25.006352;0.002248484;0.003544052;0.003486574;0.002313615;0.003585203;0.00360837;0.002895609;0.003774327;0.003858233;0.003669623;0.001658808;0.002957566;0.002899281;0.001724828;0.003138385;25.570144;25.569782;25.569532;25.569894;25.569987;25.568697;25.569571;25.570279;25.570116;25.57048;25.570056;25.570212;25.569975;25.569767;25.569977;25.558602;25.558504;25.557791;25.557968;25.557295;25.557178;25.556678;25.555566;25.554733;25.552995;25.000001;25.000041;25.172656;40.280114;25.000001;25.000226;25.507712;25.570984;25;25.000001;25.00287;25.569922;25;25.000006;25.015671;25.570149;25;25.000001;25.003871;25.570557;21.992569;22.000441;20.608413;21.487787;0.20946005;0;0;0.20946005;0;0;35.451552;25.55621;36.137681;25.563472;0.209548;0;0;0.20946005;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
